0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
3
11
25
49
89
153
255
290
293
296
299
301
303
305
305
305
305
305
305
305
305
305
305
304
305
305
305
305
305
305
305
305
305
305
305
305
305
305
306
305
305
305
305
306
305
305
305
305
306
305
305
306
305
305
305
305
305
305
306
306
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
306
305
305
305
305
305
306
306
305
306
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
306
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
304
302
300
297
295
291
287
283
274
251
216
174
134
100
73
53
39
28
19
14
11
8
6
4
3
2
1
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
9
22
43
80
138
224
288
292
295
297
300
302
304
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
304
305
305
306
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
304
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
306
304
305
305
305
305
305
305
305
305
305
305
305
305
305
304
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
305
304
303
301
298
296
293
289
286
278
264
234
194
153
116
86
62
45
32
23
17
13
10
6
5
3
2
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0

